symbol	GSM1301444	GSM1301445	GSM1301446	GSM1301447	GSM1301448	GSM1301449	GSM1301450	GSM1301451	GSM1301452	GSM1301453	GSM1301454	GSM1301455	GSM1301456	GSM1301457	GSM1301458	GSM1301459	GSM1301460	GSM1301461
ZNF540	9.032462	8.1015215	6.7923813	8.633589	7.5762143	8.892294	7.151644	8.99274	7.8132925	6.6794353	8.7371	8.47315	7.33748121111111	9.266356	9.185585	5.940664	7.380573	8.653686
ZNF541	6.8669276	6.931219	6.09286	7.6493096	5.689168	6.8123813	6.489047	7.611427	7.2773566	5.182741	6.7096286	6.887845	7.7617745	7.03783616666667	6.591784	7.6775355	6.741215	7.1968417
ZNF542	8.499894	7.455561	7.3007283	8.072936	7.305336	8.026912	7.1003695	8.306007	8.598207	7.4262652	7.8063397	7.982131	8.326868	7.96770598888889	7.1894846	8.063126	8.398613	8.048039
ZNF543	6.9590975	7.02276615	7.13962873888889	6.92554515	7.6412385	5.83042726111111	7.4685955	7.045027	6.740278	7.32848725	7.4439965	7.3755517	6.9549955	7.140572	6.99969775	6.59197673888889	6.5851025	6.87706215
ZNF544	10.6934873425926	11.3104399444444	10.8982286666667	10.6267196666667	10.7920290185185	10.4121923333333	10.0249693796296	9.98545816666667	10.5640346111111	11.046614	10.0428133333333	10.3442489444444	9.36495466666667	11.0146044814815	8.9107269	9.829837	10.9930226666667	10.6035316111111
ZNF546	6.64729035	6.56548725	6.1974535	6.7549045	7.26003936111111	7.31076065	7.17883185	6.8604205	5.8240491	7.2940115	5.39869360833333	6.28320345	6.6577925	7.062226	7.215938	5.6536883	6.3561715	7.072892
ZNF547	8.060224	8.820117	7.7165704	7.77678	8.846256	7.167374	8.209444	7.692216	7.424769	9.09527	7.597356	7.466661	7.2876463	8.1595955	8.944422	7.705365	8.340923	7.8294
ZNF548	8.729787	8.244242	8.0161435	8.552407	7.9592264	8.347508	8.215535	8.4275025	7.8382473	7.9217905	8.280299	8.07976265	8.455345	8.472708	7.4938562	7.5915555	7.861321	8.490632
ZNF549	8.682615	6.7390375	7.204533	8.37805	8.580107	8.61794827777778	8.243043	8.288522	8.280801	6.6692266	7.7501287	8.90075	8.661659	8.805794	8.846974	7.238223	7.580752	8.754752
ZNF551	9.544591	7.5124255	9.6661225	9.859608	10.5360355	9.33481052777778	9.9627585	9.4929035	9.471921	10.482927	9.97561325	9.8346605	8.7376505	10.3163625	10.1314945	9.919942	10.07355075	9.74898125
ZNF552	7.931097	8.2104498	8.78765725	8.07498315	8.087487	7.359386	7.7027215	7.8848975	8.04591194444444	7.77285975	7.76582725	8.0620155	8.32031272222222	8.513739	8.43587085	8.3266655	8.21513735	7.77787261111111
ZNF554	9.376774	9.622615	9.444986	8.423393	10.302936	9.325498	9.658768	9.276522	8.589324	9.516291	9.377491	9.109773	8.473923	9.960963	9.417908	9.283242	9.70685	9.0129385
ZNF555	10.090456	10.008905	9.720915	9.721626	9.917233	9.938447	10.1508255	10.040281	9.523834	9.923386	10.473009	10.313518	10.57528	10.233239	9.638876	9.762731	9.6886215	9.876105
ZNF556	8.594425	8.556512	10.767775	8.585275	11.1933825	9.23323	5.3317266	8.082954	6.5236726	10.99144	11.187395	6.7065854	6.78918406111111	5.6045203	8.977298	8.8874655	9.370434	8.575058
ZNF557	10.9733585	11.22255575	10.774169	10.473729	10.805891	10.79200525	11.10036325	10.740563	10.392622	10.158986	10.580081	10.8720045	10.609012	10.976455	10.158582	10.417437	10.4938685	10.734162
ZNF558	11.397322	11.187139	11.053371	11.266816	11.8891115	11.201406	11.24434	11.422588	11.052918	11.924272	11.122185	11.249031	10.6199922222222	11.084825	11.691113	11.2829275	11.427883	11.187395
ZNF559	10.18792	9.6741	8.640228	9.213076	10.51267	9.298964	10.2245436666667	10.182504	8.7371	9.611196	10.195604	10.27003	9.4456625	10.359183	10.026871	7.7537546	9.998538	10.102922
ZNF560	2.6569376	2.7372525	2.6689746	2.6611807	2.824698	2.7695367	2.6433334	2.6601086	2.69822959444444	2.6825857	3.1455507	2.67364849444444	4.3740125	2.72053330555556	2.659424	3.5464816	2.64747	2.7613
ZNF561	9.895571	10.8801545	10.132824	9.7617705	10.9932	10.3906975	9.94074616666667	9.591504	9.7237255	10.13631175	9.64778525	10.0585935	9.3229535	10.0651575	9.3811495	10.080279	10.1289882222222	9.755835
ZNF562	11.09144	11.691857	11.0755916666667	10.5282315925926	11.875509	10.8162553333333	10.1990304444444	10.7488023333333	10.7652030555556	10.7040618148148	10.4159696666667	10.7232323333333	10.686408	10.7965906666667	10.6214666666667	11.4798733333333	10.8457296481481	10.7674566666667
ZNF563	8.35836180555556	8.6626945	6.364672	7.82248495	8.03677189166667	8.22084765	7.34132871388889	8.0390035	7.56700175	8.3937285	8.4484535	7.95183465	8.36229475	8.512691	8.50658	7.21773825	7.89686882777778	8.28942
ZNF564	10.47777125	10.43595425	9.937242	10.0216285	10.4286275	10.2534755	9.962443	10.292311	9.79295630555555	10.0495095	10.119537	10.2582905	10.2691625	10.8106175	10.2160584722222	9.38620563888889	9.737389	10.369348
ZNF565	10.498734	11.281967	10.450625	9.961959	10.169768	10.136404	10.24749	10.111397	10.013692	10.696447	10.792016	10.321799	9.85882	10.741817	10.147534	10.33496	10.304996	10.247961
ZNF566	7.22552205	6.21580525	5.8244847	6.84878533055556	7.687537	6.19154035	7.5865908	6.63928845	6.5725432	7.8959205	7.4309922	7.55594565	6.5176625	7.6820027	7.50632215	6.8287267	7.44330045	7.22502625
ZNF567	11.304652	11.200349	9.896693	11.342926	11.493936	11.777098	11.594231	11.050962	10.6435033888889	12.13714	11.288432	11.535626	11.3614545555556	11.549262	11.4712351666667	11.100207	11.434476	11.265055
ZNF568	6.45097725	5.5229536	5.29522825	6.7523905	7.82412675	6.40192835	6.7257903	6.80213065	6.16570875	7.13014785	5.93661475	6.8241492	6.778805975	7.05777905	6.17739515	6.00857425	6.73786135	7.05133935
ZNF569	7.081818	5.26917463333333	5.677344	6.8284945	7.305615	6.557221	7.402495	6.090139	5.88340283888889	6.78918406111111	6.467003	7.289521	6.3299866	8.35333555555556	6.5988035	6.6154084	6.3117166	6.252523
ZNF57	9.873018	10.24749	10.173823	9.150963	10.508311	9.822287	10.194277	9.34249661111111	9.201909	10.040106	10.416367	10.168834	9.054301	10.1296745277778	9.773693	10.345929	9.230917	9.626822
ZNF570	7.93082	6.682435	6.766415	7.644286	7.684276	7.242695	7.7093277	7.791914	7.4188423	7.7617745	7.5450487	8.144766	8.67347	7.702901	7.291667	7.210749	7.7364078	7.8876953
ZNF571	9.525076	9.441991	7.5968995	9.295491	9.284594	9.1687355	9.2635145	9.54245	8.762692	9.521234	10.022034	9.473323	9.11123	9.709284	8.980364	8.393163	9.073022	9.46329202777778
ZNF572	9.232132	9.182506	9.14996233333333	9.31893855555556	9.025457	9.460964	9.666175	9.08965	8.190953	9.269951	10.127122	8.925719	8.439877	9.553144	9.572032	7.036776	9.021237	8.336152
ZNF573	11.732943	11.77006	10.578648	11.739444	11.398176	11.4686365	11.44541	11.837948	11.329775	12.043355	11.620197	11.458353	10.79548	11.997542	11.202416	10.65982	11.3572600555556	11.462148
ZNF574	11.271216	11.333207	11.478795	11.088371	11.2157135	11.927785	10.800307	11.134265	10.796201	11.1978025555556	11.437859	10.477838	10.393867	10.968838	10.608617	10.758191	11.12614	11.200639
ZNF575	10.0822043888889	9.6146335	9.585295	9.6493545	8.9906055	9.53901661111111	8.8145235	9.628153	9.3919585	9.01595475	9.41275	9.474969	9.199403	9.47923427777778	9.566575	8.851303	9.517588375	10.275742
ZNF576	10.845238	11.670418	10.740514	10.648678	10.42246	11.035053	10.598539	10.25427175	10.270265	10.17714	10.534638	10.184777	9.714961	10.864373	10.4585285	10.288277	10.550647	10.289171
ZNF577	9.704562	7.62168625	8.14757790277778	8.91618425	10.515426	8.30452935	8.99136625	9.0007557	8.865359	9.9833975	8.0162167	7.98120785	8.74990323611111	9.108641	8.620793	7.6311435	7.95324915	9.263732
ZNF578	8.95912716666667	8.519294	8.434798	8.690464	9.313009	8.706094	9.243243	8.276138	8.34004	9.255839	8.826311	9.04692111111111	9.392741	9.401599	8.798118	8.522838	8.6311245	9.055291
ZNF579	15.321667	14.985721	14.752379	14.923559	14.095614	15.172636	14.003244	15.070037	14.811063	14.616861	14.4596225	13.723949	13.654804	14.350356	14.094897	13.799973	14.97622	15.716083
ZNF580	13.420297	12.832178	12.81172	13.171723	12.522345	13.339559	12.290494	13.179254	12.962776	12.2713611111111	13.51602	12.631765	11.995978	12.689823	12.407667	11.674651	12.843784	13.191605
ZNF581	10.389404	10.470121	10.118537	9.67789822222222	9.683758	10.119211	9.796134	9.80467455555556	9.74647	10.819911	10.121025	9.871117	9.623336	10.226053	9.53453547222222	9.421859	9.775588	9.45572
ZNF582	6.2464976	4.3808656	4.7811255	6.6354985	6.510912	6.20628	6.463812	5.9970627	5.9566483	4.4959927	5.661806	6.9362907	6.601869	6.4113154	4.884467	4.96767	5.2921944	6.5827284
ZNF583	7.2578745	6.7896156	6.620332	7.1155353	7.980393	7.989579	8.037096	7.2223377	6.897606	7.514574	7.375271	8.22210944444444	7.748047	7.701398	6.8970604	6.188914	7.271486	7.7520366
ZNF584	10.490332	10.600498	10.682749	10.357066	10.406844	10.52146	10.391513	10.154588	10.620841	10.506372	10.436388	10.22049	8.9934635	10.587744	10.688584	10.189803	10.513239	9.626378
ZNF585A	8.052013875	7.722794925	7.44188165	8.200421175	8.096319675	7.752528	7.3783274	7.99656715	7.56511275	7.88789712916667	8.123455375	8.05501875	8.41554026388889	8.07476215	7.865751125	6.99404555	7.91261625	8.0197625
ZNF585B	8.69590544444445	8.11211225	8.0976135	8.6107459	8.91239235	8.8222995	8.58655355	8.53430025	8.28033453333333	8.7858175	9.29448125	8.6197365	8.4649442	8.75202585	8.53234735	8.1042295	8.6323445	8.76125935
ZNF586	8.44985946666667	8.04481833333333	7.6095453	8.2008601	8.60286956666667	8.16180897777778	8.2626712	8.14750213333333	7.8953859	8.057573	8.0603478	8.22197890185185	8.60132073333333	8.89229381481482	8.271274	7.81775866666667	7.90231358703704	8.5042214537037
ZNF587	10.9317635555556	11.0853875	10.686444375	10.822351625	10.75741675	10.2910612777778	10.483778125	10.66216025	10.624925375	10.9731775	10.50109775	10.61587525	10.46002825	10.79724525	10.8202415	10.5899679722222	10.87426625	10.74911625
ZNF589	10.3051685	9.808874	9.27240975	9.9920765	9.702922	9.69677175	9.45728233333333	9.811186	9.57986836111111	8.8941525	9.58694527777778	9.49386183333333	9.5760065	10.032776	9.71372375	10.0658985	9.62254375	10.096906
ZNF592	13.238446	13.081478	12.715026	13.119177	12.9822274444444	13.895843	12.9649515	13.202571	12.813654	12.564371	12.992561	12.944919	13.306655	13.157729	12.772029	12.961953	12.980114	13.439314
ZNF593	13.697714	13.85918	13.121103	13.752076	13.21029	13.452515	13.179754	13.277505	12.803336	13.120788	13.084706	13.192992	11.695175	13.376949	12.982953	13.523974	13.708111	13.520838
ZNF594	9.277869	8.428475	8.757745	8.831753	8.844742	7.9458656	9.485538	9.275536	7.9543934	9.591899	8.684536	9.191693	8.065734	9.004354	9.387329	7.997839	8.93986433333333	8.876359
ZNF595	9.145621	7.495983	7.189739	8.970908	9.309176	8.777901	9.614674	8.312196	8.580584	6.994692	9.586581	10.260055	9.018157	9.860438	9.700295	8.89781022222222	8.534159	9.50021
ZNF596	7.9120695	7.736893	7.959056	7.2839058	8.7013868	7.2553835	8.23558425	7.70909675	7.02899265	8.15447325	7.1460062	8.274678	6.68578711388889	8.09557	8.8110805	8.08467465	7.748504	7.50258985
ZNF597	6.081285	6.05706775	6.3419292	5.58874175	6.21459175	5.1482582	6.87572265	5.1438589	4.97243165	5.8710532	5.60951255	6.7247185	6.9051498	6.7645075	5.95891165	6.3831441	5.8987515	6.23968865
ZNF598	12.7297125	13.0046745	13.2604435	12.9588205	13.202797	12.564079	12.763208	12.949128	13.238691	13.2949745	13.432889	12.8889935	12.3138835	13.174558	14.1130565	13.3745425	13.276947	13.101881
ZNF599	4.689874	4.44151	4.862684	4.013002	5.89024372222222	4.570062	5.9023485	4.855282	3.9789047	6.329701	4.4327335	5.5709586	4.930804	4.6332083	6.50703826111111	5.156615	5.579934	4.5952578
ZNF600	10.789251	11.284577	10.6282815	10.8459175	10.95614	10.6649315	10.6721195	10.570848	10.0498935	10.787688	10.5694245	10.856417	10.310639	11.0929301111111	9.9446765	9.0943698	9.4869335	10.91340325
ZNF605	5.337954	5.099803	5.7207007	5.38294477777778	6.004557	5.2968183	5.184584	5.08847772222222	5.064956	4.7901955	4.68436	5.721026	4.9564657	6.1254797	6.050679	4.9836836	6.2503376	5.777114
ZNF606	8.733383	7.13888	7.0301876	8.364448	10.246568	8.732175	9.612053	8.749577	8.4073	10.004533	8.42745613888889	9.229278	8.041947	8.046901	9.555904	8.420349	7.1270466	8.811608
ZNF607	11.718802	11.753117	11.356783	11.577646	11.505827	11.464437	11.634337	11.562974	11.709943	12.333569	11.748478	11.448678	10.294978	11.694027	10.9867087777778	11.2011595	11.798041	11.56044
ZNF608	8.47432	6.2784243	7.222848	6.53568	5.789638	6.38144161111111	7.413914	7.304297	7.6380568	8.728211	6.022926	8.305106	7.147441	6.1304197	6.3066044	7.64229488888889	7.2908835	7.015292
ZNF609	10.659698	11.9562865	11.2835885	11.4172385	11.6711605	11.0511765	10.9780414444444	10.849543	10.537753	11.4537195	11.548694	10.934914	10.4064535833333	10.4314555	10.430095	10.6306154444444	11.137555	10.853567
ZNF610	7.624589	6.6485353	5.565731	6.47161	9.1934605	7.0773644	6.9861608	6.983729	6.0173397	7.0210075	6.0761127	7.34115	5.96597	6.7605376	6.584883	5.69563877777778	6.521762	7.30506
ZNF611	9.795934	9.819858	9.345169	10.041569	10.662624	9.240861	10.226053	9.8220415	9.711916	10.0967638888889	9.601189	10.396823	10.1099657777778	10.748632	10.388533	9.495356	9.901007	10.423219
ZNF613	8.99267735	8.861415	8.4384855	8.65471245	9.387772	9.411603	9.32251135	8.80256105	8.63717967222222	8.4587035	8.68692294444444	9.307077	9.81843699444444	9.3789815	9.0102785	8.26244975	8.9129352	8.86277891666667
ZNF614	8.48603559814815	8.2432335	8.448817	8.10015966666667	8.40486259259259	8.25570968518518	8.13716376666667	7.8929748	7.65833573333333	7.6395362	8.1354464	8.37755363333333	9.05652256666667	8.58534825925926	7.7721805	7.74080203333333	7.83039876666667	8.58554433333333
ZNF615	7.497407	7.02189935	7.13384925	7.44383275	7.838071	8.4913422	7.56806225	7.52070161666667	6.7745307	6.312023	7.01909135	7.6163997	8.127769	7.5824553	7.19240540555556	6.7689792	6.7711775	7.567838
ZNF616	8.386784	8.51516425555556	7.9919273	8.44266315	8.8834325	8.8424557	8.9205842	8.373591	8.06951785	9.60857272222222	8.64632575	8.868295	8.65708525	8.7211685	8.78152625	8.5200573	9.06867186388889	9.07143483333333
ZNF618	8.9265315	10.047040975	9.22939975	9.714392	9.9978967	9.354635375	9.676962625	9.1326846	8.93151207222222	10.3997146930556	9.6876715	9.59269075555556	8.73780225	9.12377085	10.1950394	8.99654361111111	9.41355375	8.9936099
ZNF619	7.853838	8.3277855	7.4793015	7.9627705	7.416577	7.877325	7.9189534	7.4434857	7.6069765	7.5272317	7.9303694	7.680369	8.425955	7.595217	6.9861608	8.36906	7.419058	7.611912
ZNF620	5.77849280555556	6.3217854	4.9991617	5.682032	5.677096	6.105229	6.7702923	5.318396	5.6999807	7.74513182222222	6.014839	6.556192	6.181827	6.7595716	5.663893	5.852029	5.54437	5.197314
ZNF621	6.593822	6.7572565	6.3454843	6.8143964	6.258652	5.7506547	6.434654	6.693939	6.4721646	6.584291	6.790898	6.40666263888889	7.271486	6.468755	6.6416926	6.7193265	7.3289084	6.4622583
ZNF622	11.705014	12.294459	12.494967	12.251358	12.867234	12.487257	12.402424	12.364621	12.324941	11.878676	12.804822	12.517141	12.880336	12.5229543888889	12.13714	12.549409	12.2553775555556	12.369649
ZNF623	7.7331815	8.08191	8.141249	7.687432	8.652674	7.5425024	8.085245	8.0689335	8.050574	8.812897	9.696763	8.188023	7.4843383	8.061183	9.322606	7.8054943	7.5330324	8.108924
ZNF624	8.478795	8.078218	7.5852423	8.17663877777778	8.021901	8.234253	8.28048	8.490925	7.689238	8.450339	7.372547	8.283965	8.992015	8.073216	8.5169	7.911557	7.8584876	8.536776
ZNF625	9.155422	9.06251693333333	8.2386211	8.79913233333333	9.8206511	8.5653385	9.15699313333333	8.76411190740741	8.6084396037037	9.0909779	8.98177893333333	9.10202623333333	9.27998083333333	9.23349266666667	8.87302458148148	8.67386623333333	8.920029	9.12066183333333
ZNF626	9.89884433333333	9.17494756666667	9.70694233333333	9.43179223333333	11.1029281851852	8.99330233333333	10.1732853333333	9.39305083333333	9.360093	10.1920096777778	9.45804323333333	10.0804238333333	10.2491123333333	9.99310251851852	9.64934216666667	9.83619633333333	9.94366407407407	10.1767026666667
ZNF627	10.586969	10.590249	10.032476	10.2173268333333	11.165849	10.241362	10.829258	10.409219	9.9899025	11.752321	11.349701	10.900763	10.112814	10.3394165	10.59204	9.959368	10.4731836111111	10.448617
ZNF628	10.936892	10.794762	10.953129	10.678022	11.023794	10.758956	10.542304	10.392973	10.687812	10.641608	10.890154	10.626842	9.998538	10.479193	10.692765	10.626614	10.538445	10.49082
ZNF629	11.2755895	11.603601	12.4263055	11.59031775	12.204919	11.620628	12.517106	11.92859725	12.155567	13.2313155	12.536531	11.444368	11.1172086944444	12.1142685	13.174839	12.09341	12.37873	11.319985
ZNF630	9.4488155	9.48465	9.3300325	9.73367475	10.2052315	9.75294169444444	8.9649725	9.569247	9.30173525	8.88991115	9.009132	9.3182495	7.05472085	9.00576765	8.6019545	8.31767825	9.17471	9.1010685
ZNF638	9.22936016666667	9.44943733333333	9.149476	9.1761215	9.28384456666667	8.87551886666667	9.01417086666667	9.34398917037037	8.81815066666667	9.67708423333333	8.94440023333333	9.1043675	9.73394166666667	9.67705566666667	9.38298633333333	8.80507358703704	9.29043550925926	9.103806
ZNF639	11.500832	11.3341576111111	11.38732	11.324733	12.272592	11.246537	12.406774	11.6588746111111	11.072005	11.946939	11.750231	11.8412485	11.352691	11.714414	11.7662614444444	11.187395	11.331462	12.754036
ZNF641	9.1456315	10.346958	9.419237	9.27942075	9.955916	9.90684625	9.37172008333333	9.35659125	8.665174	9.077082	8.331428	9.2618925	10.211941	9.2631125	8.7582775	8.85791230555555	9.216138	8.6579787
ZNF642	9.024591	9.176468	9.117484	8.950429	8.628494	8.72467	9.145621	9.001042	8.602788	9.949289	9.1668625	9.142403	8.54374366666667	9.067908	8.484084	8.459193	9.033125	8.516089
ZNF643	8.28897872222222	8.497447	8.957033	8.026001	8.56384	8.622395	8.51977	7.957078	7.714068	9.060339	9.427765	8.16936	8.149732	8.358311	7.79891846111111	8.357843	8.424968	8.559099
ZNF644	10.846988	10.529959	10.3493465	10.7546206944444	10.593472	10.8895019722222	11.29126375	10.49950325	10.0951825	10.460743	10.322356375	10.14152425	11.163435	10.6505295138889	10.57341375	10.15537425	10.344018375	10.239532
ZNF645	4.31235835	4.44008085	4.15227713333333	4.2550939	3.7470757	3.7555905	3.9086924	3.53225786388889	3.1339866	3.6731744	3.91392455	2.9812051	4.34950365	3.902825	3.5515138	3.36125485	3.8303273	4.09817612222222
ZNF646	11.666794	11.8415045	11.8753145	12.0086035	11.89308625	11.780447	11.8951185	11.964731	11.758886	11.917234	11.90183475	11.3786790555556	11.9166475	11.7574375	11.916382	11.526781	11.735046	11.8648145
ZNF649	7.66554365	4.7150963	5.51615905	7.0937705	9.417852	7.43835967222222	8.394119	6.8488283	7.21590625	8.790445	6.988667	6.831525	8.21497	7.27600335	6.89742065	7.5247095	5.99712881944444	7.61942725
ZNF652	11.646387	11.225789	11.030989	11.77831	12.107693	11.073223	12.18847	11.78037	11.576443	12.068127	11.271216	12.31118	11.129788	12.339428	12.214841	11.829461	12.388368	11.981941
ZNF653	9.342893	9.2173	9.655634	8.77865752777778	10.175283	9.093327	9.422658	8.689245	8.825016	8.7175	9.454832	9.268013	9.498304	9.352132	9.407866	8.56019	9.11589305555555	9.005362
ZNF654	8.504118	8.055994	8.118542	8.232184	8.997021	6.6900573	8.010389	8.42745613888889	8.08666	7.79378	8.557732	8.192056	10.688346	8.428045	8.429204	8.013229	7.893832	8.325885
ZNF655	12.4299815	11.579072	11.823886	12.3588655	12.134065	12.2781165	12.0849355	12.254722	12.0319415	11.7883865	12.1995165	12.3461015	12.813796	12.6446545	11.9932484166667	12.17927375	12.3115685	12.3430374444444
ZNF658	9.321033	9.17531566666667	9.23671240277778	9.07256953333333	9.68239942592593	10.61432	9.61606146666667	9.75277566666667	8.57310933333333	9.42304986666667	9.10611493333333	9.97008013333333	8.49323376666667	9.8688282	10.2783695	9.35432643333333	8.93499046666667	8.7873181
ZNF660	5.5503917	5.0020576	5.3643813	5.25749	6.7711496	5.587074	6.926556	5.636345	6.03895	7.579812	4.7281795	6.086014	5.7273536	6.105757	6.1132655	5.6233253	6.710948	5.4122458
ZNF664	9.51147615	10.3041298888889	9.775565	10.205859	10.9155085	9.736483	10.7924722	9.5034756	9.96497025	10.7582468	11.0243055	10.1753745	8.5230925	10.13873	10.2565551833333	9.9402961	10.1443095	10.0822435
ZNF665	7.302408	6.65242225	6.17481615	6.75495335	7.981991	6.637871	7.43405735	7.0720132	6.27621281944444	6.21697315	6.549214	7.09619965	8.2277787	6.7798225	6.6392745	6.0124372	6.3248972	7.21168675
ZNF667	7.2597575	5.9054675	6.16974	5.7133865	6.5044537	6.3167224	5.9608407	6.689463	6.5815032	6.1938105	5.970908	6.3217854	5.8954015	6.3966274	5.7133865	5.624329	6.442594	6.7026954
ZNF668	9.60773	10.141048	10.421041	10.050445	10.039162	9.976174	9.923868	9.641568	9.96174605555556	10.439576	9.930104	9.426	9.4640085	9.753317	10.1693222222222	10.048493	10.077884	9.979007
ZNF669	6.718155	7.327902	5.8916965	6.01357	6.7691994	6.0000505	8.100992	5.380429	5.9713874	7.659446	6.2619605	7.679022	7.2472525	7.2794113	7.17328	7.1235676	5.4705105	6.593822
ZNF670	8.522387	10.478598	8.08831888888889	9.051148	9.234208	8.72509711111111	10.26425	8.262144	8.552477	9.982522	10.277254	9.6907425	8.737337	9.154273	8.924542	9.3320055	8.722364	9.15305461111111
ZNF671	12.496561	11.865134	10.959862	12.096937	10.910739	11.772626	10.776936	12.290078	11.485592	9.421227	11.425309	12.117105	12.054345	12.08035	11.045107	9.978374	11.029564	12.264336
ZNF672	12.942915	14.285997	12.483555	13.094545	12.090457	12.3355255	13.0417276944444	12.888529	12.355964	12.424865	12.756484	13.005807	12.601218	13.044455	12.315717	11.570897	12.241986	12.203237
ZNF673	9.837532	9.609623	9.63334125	9.8973425	8.258889	9.43288275	10.0699225	9.9358935	9.524726	9.9576085	9.0852415	9.81665316666667	10.2031655	9.9396745	9.91995825	9.532052	9.69194377777778	9.75981325
ZNF674	4.784341	3.68017	4.9610796	4.6430822	4.2449274	3.2125857	5.2448893	2.7395842	4.1538898	4.7566586	4.039051	5.311592	7.4437466	4.7753453	5.1102586	5.2165103	5.006604	5.250955
ZNF675	11.85446	10.844838	11.5212978333333	11.302839	13.299393	10.692162	12.292411	11.086111	11.019812	11.568248	11.411326	12.265895	12.54299	12.322209	12.126833	11.842615	11.449172	11.909699
ZNF676	6.201845	5.4202523	6.7917233	6.0937834	8.2312155	4.253795	7.21776323888889	5.3536716	5.4691005	6.42224533333333	5.8867497	6.868842	7.028158	6.8192806	6.709367	6.618258	6.052001	6.64689213333333
ZNF678	8.22402833333333	8.64440181111111	7.20287553333333	7.26781433333333	8.36774933333333	7.2016362	8.80901766666667	7.1394038	7.5034424	8.78233727777778	7.97892933333333	7.98968646666667	8.47992124074074	7.55449413333333	7.9599641	7.79916126666667	7.0413801	7.43606066666667
ZNF680	7.42111369814815	7.24556193333333	7.91356333333333	7.06775763333333	8.96283496666667	6.97497524814815	8.97723146666667	8.08767933333333	6.92533436666667	8.9629145	8.28041990740741	7.76499666666667	8.26119276666667	7.87890523333333	8.05906876666667	8.18766383333333	7.57436346666667	8.1486595
ZNF681	10.666921	8.903293	9.003469	10.1471425	11.70391425	9.8161575	10.804779	9.95367625	9.54054235	9.044836	10.20943885	11.2888985555556	10.32737825	10.915778	10.16769275	9.3004015	9.61139861805556	10.43319475
ZNF682	6.8823628	7.37628919444444	6.38402956666667	6.45573443333333	7.81154716666667	6.5513918	6.42578473333333	6.53831866666667	6.21742153333333	6.7814809	5.56115793333333	7.87401066666667	6.70562966666667	7.511485	8.14930443333333	6.78287472222222	8.34916843518518	6.55713633333333
ZNF683	12.447961	13.448077	10.9323535555556	13.357874	9.142867	12.473108	11.400484	10.454653	11.536382	9.457372	9.976609	12.847989	13.2585443888889	10.840791	10.837067	7.6659513	11.330353	11.8687373888889
ZNF684	8.615212	8.420349	7.9242024	8.58806	8.372113	8.735304	8.789539	8.47068	8.11441	8.90781	8.674996	9.124771	10.684994	9.121445	9.358116	8.570888	8.240515	8.703962
ZNF687	8.522622	8.998029	8.56734	8.45386	8.217099	9.4062195	7.9420695	8.372586	7.4221225	8.08115233333333	8.668503	7.9825277	9.287532	8.024239	8.196466	7.772087	7.7740626	7.848388
ZNF688	13.865517	13.279011	13.735978	13.8915862777778	13.703682	14.242126	13.489417	14.004394	13.452515	12.950019	13.753775	13.595726	13.60274	14.062658	14.358089	13.126454	13.917465	13.746678
ZNF689	10.287065	9.8640375	10.843097	10.192334	10.41314	10.828254	10.622482	10.622699	10.171898	10.365307	10.408502	10.3863759166667	9.981537	10.695883	11.009105	9.926324	10.577691	10.502835
ZNF69	7.382303	7.483214	6.257861	6.913066	8.472382	4.6758213	7.547166	6.488792	6.6414084	7.328142	7.0119753	7.372547	6.643555	6.8905516	7.078859	6.936568	7.38033	6.886256
ZNF691	10.3942995	10.252577	10.521016	10.123147	10.242886	10.904665	10.141256	10.345686	10.052507	10.585587	9.9410715	10.018321	9.535974	10.484884	9.678795	8.974033	10.59003	9.802592
ZNF692	13.017479	14.343609	12.967443	13.287135	13.6631755	12.772029	13.676761	13.20161	12.597065	13.592897	13.670286	12.691697	11.472705	12.960276	13.3526998888889	12.5135764444444	14.307954	12.901693
ZNF695	7.1939925	7.7207215	6.55148555	7.073617	6.749695	6.1849296	8.2405895	6.1825232	5.89817905	6.67754211944444	7.0806745	7.410653	4.7456895	6.8511407	6.06487425	7.2067385	4.01120975	6.7390037
ZNF696	8.46891	8.987274	9.127377	8.991818	9.86949033333333	9.236507	9.11123	8.985131	9.006562	9.731102	10.9190085	8.874784	8.157654	9.4626255	9.821416	9.134339	9.448011	8.93963672222222
ZNF697	7.67261985	8.592038	8.16046186111111	7.395815	7.571784	7.67262075	7.685293	7.8123867	7.6555695	8.39524075	7.04557168055556	7.21558415	9.04742675	7.803024	6.82009005	7.2004721	7.6581038	7.66230869444444
ZNF7	11.723625	11.6675	11.9049835	11.778847	12.3475685	12.192212	11.68544	11.766811	11.510689	12.291181	13.243788	11.722303	11.205143	11.93421	12.804402	11.6371249444444	12.097811	11.776337
ZNF70	8.401665	7.563998	7.660976	7.7379766	7.704988	8.493451	7.8702774	8.133355	7.939005	8.141842	7.609234	8.237891	8.34716	8.269034	7.373005	7.1892223	7.9848175	8.235215
ZNF700	11.286539	11.186266	9.819199	11.0982075	10.9361415	10.8324785	10.5151075	11.167442	10.63828	10.860962	11.224571	11.052926	11.20393125	11.1680075	11.080729	10.5422521111111	11.1783055	11.08178925
ZNF701	8.071146	7.1755223	6.5863657	8.308106	8.360283	7.410561	8.514834	8.806539	7.5949693	6.4096975	7.5189805	8.810881	9.55688	8.4381075	7.90208872222222	7.4813867	7.052561	8.197465
